DeviceObj,Circuit,Location,Debug
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.8,3057,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.9,3081,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.10,3081,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.10,3085,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.11,3075,
Outlets Copy Machine,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.12,3083,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.13,3086,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.14,3087,
Hand Dryer,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.14,3077,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.15,3088,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.16,3088,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.17,3088,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.18,3089,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.19,3089,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.20,3089,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.21,3090,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.22,3090,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.23,3090,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.24,3092,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.25,3092,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.26,3092,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.27,3033,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.28,3033,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.29,3033,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.30,3033,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.31,3033,
Outlets Contactors controls,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.31,3033,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.32,3031,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.33,3031,
Hand Dryer,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.34,3095,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.35,3097,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.35,3047,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.35,3093,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.35,309,309?
Outlets water coolers,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.35,3047,
Hand Dryer,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.36,3084,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.37,3077,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.37,3084,
Outlets,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.37,3085,
Hand Dryer,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.39,3094,
Hand Dryer,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1C.41,3093,
Hand Dryer,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.1,3085,
UV,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.2,3088,
UV,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.3,3089,
UV,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.3,3090,
UV,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.4,3092,
Rizzo Machine,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.5,3035,
Telepole,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.6,3031,
Telepole,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.8,3031,
Lights Exterior soffit (East),MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.9,3097A,
Timeclock,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.9,3088,
Telepole,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.10,3031,
Telepole,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.12,3031,
Telepole,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.14,3031,
Telepole,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.16,3031,
Telepole,MSWB.8-DL.DL.10-L41C.L41C.22-T1C.T1C.L1CA.18,3031,
Lights Dishwashing Area,MSWB.8-DL.DL.12-LGB.LGB.1,Kitchen,
Lights,MSWB.8-DL.DL.12-LGB.LGB.2,Storage Room,
Lights Paper Storage Room,MSWB.8-DL.DL.12-LGB.LGB.2,Kitchen,
Fan Exhaust F-55,MSWB.8-DL.DL.12-LGB.LGB.4,,
Lights (East),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.1,cafeteria,
Lights (High Hats),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.2,cafeteria,
Lights (High Hats),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.3,cafeteria,
Lights (East),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.4,cafeteria,
Lights Center Mezz South),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.5,cafeteria,
Lights (High Hats),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.6,cafeteria,
Lights (High Hats),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.7,cafeteria,
Lights (Center Mezz South),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.8,cafeteria,
Lights (West),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.9,cafeteria,
Lights (West),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.10,cafeteria,
Lights (East),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.11,cafeteria,
Lights (East),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.12,cafeteria,
Lights (High Hats),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.13,cafeteria,
Lights (High Hats),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.14,cafeteria,
Lights (High Hats),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.15,cafeteria,
Lights (High Hats),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.16,cafeteria,
Lights (Center Mezz),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.17,cafeteria,
Lights (West),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.18,cafeteria,
Lights (Center Mezz),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.19,cafeteria,
Lights (West),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.20,cafeteria,
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.21,cafeteria Main Vestibule,
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.22,(Center Mezz North & South) cafeteria,
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.23,(Center Mezz North & South) cafeteria,
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.24,(Center Mezz South) cafeteria,
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.25,(Center Mezz North) cafeteria,
Outlets,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.26,(North)  cafeteria,
Outlets,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.27,(North) (??) cafeteria,
Outlets (South) Ice cream machine,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.28,cafeteria,
Outlets,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.29,(North) (??) cafeteria,
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Left.30,Serving Area (North) cafeteria,
Lights Deli,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.31,Kitchen,
Lights Serving Area (North),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.32,Kitchen,
Emergency Battery (??),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.32,Kitchen,
Lights (South),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.33,cafeteria,
Lights (South),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.34,cafeteria,
Lights (South),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.35,cafeteria,
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.36,Mechanical Room,
Lights Kitchen Hood,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.37,Kitchen,
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.38,Rail outside bridge,
Outlets Amplifier,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.39,cafeteria,
Salad Cooler,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.40,cafeteria,
Salad Cooler,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.41,cafeteria,
Pump Hot water,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.42,Mechanical room,
Outlets,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.43,Mezzanine (Center),
Outlets,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.44,Crawlspace,
Outlets,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.45,Kitchen (South),
Lights,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.46,Kitchen serving area (North),
Incinerator,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.47,,
Convection oven (Bottom),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.48,Kitchen,
Convection oven (Top),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.49,Kitchen,
Guidance Office,MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.50,,
Milk cooler (South),MSWB.8-DL.DL.12-LGB.LGB.5-TLGC.TLGC.LGC-Right.51,Kitchen,
Slicer,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.1,Kitchen,
Milk Cooler,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.2,Kitchen,
Outlets,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.3,Kitchen-Counter,
Soda Fridge,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.4,Kitchen,
Toaster,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.5,Kitchen,
Chocolate Machine,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.6,Kitchen,
Soup drop in pot,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.7,Kitchen,
Under counter Fridge,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.8,Kitchen,
Tortia Machine,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.10,Kitchen,
Microwave,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.11,Kitchen,
Drop in hot pot,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.12,Kitchen,
,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.13,Kitchen,
On RIght,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.14,Kitchen,
Milk Cooler,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.15,Kitchen,
Fridge Drop Plug,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.16,Kitchen,
Milk Cooler,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.17,Kitchen,
Pizza / Prezel,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.18,Kitchen,
Popcorm Maker,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.19,Kitchen,
Serving line equipment,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.20,Kitchen,
Popcorm Maker,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.21,Kitchen,
Serving line equipment,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.22,Kitchen,
Counter Outlets,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.23,Kitchen,
Serving line equipment,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.24,Kitchen,
Serving line equipment,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.25,Kitchen,
Serving line equipment,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.26,Kitchen,
Serving line equipment,MSWB.8-DL.DL.12-LGB.LGB.6-TLGD.TLGD.LGD.27,Kitchen,
Fan Exhaust F-56,MSWB.8-DL.DL.12-LGB.LGB.9,,
Lights,MSWB.8-DL.DL.13-L41B.L41B.1,3015,
Lights,MSWB.8-DL.DL.13-L41B.L41B.1,3015A,
Lights,MSWB.8-DL.DL.13-L41B.L41B.2,3014,
Lights,MSWB.8-DL.DL.13-L41B.L41B.3,3013,
Lights,MSWB.8-DL.DL.13-L41B.L41B.4,3012,
Lights,MSWB.8-DL.DL.13-L41B.L41B.5,3055,
Lights,MSWB.8-DL.DL.13-L41B.L41B.5,3055A,
Lights,MSWB.8-DL.DL.13-L41B.L41B.5,3055B,
Lights,MSWB.8-DL.DL.13-L41B.L41B.5,3056,
Lights,MSWB.8-DL.DL.13-L41B.L41B.5,3058,
Lights,MSWB.8-DL.DL.13-L41B.L41B.5,3059,
Lights,MSWB.8-DL.DL.13-L41B.L41B.5,3060,
Lights,MSWB.8-DL.DL.13-L41B.L41B.5,3054,
Lights,MSWB.8-DL.DL.13-L41B.L41B.6,3048,
Lights,MSWB.8-DL.DL.13-L41B.L41B.6,3048A,
Lights,MSWB.8-DL.DL.13-L41B.L41B.6,3049,
Lights,MSWB.8-DL.DL.13-L41B.L41B.6,3050,
Lights,MSWB.8-DL.DL.13-L41B.L41B.6,3051,
Lights,MSWB.8-DL.DL.13-L41B.L41B.6,3052,
Lights,MSWB.8-DL.DL.13-L41B.L41B.6,3076,
Lights,MSWB.8-DL.DL.13-L41B.L41B.6,3076A,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3064,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3066,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3067,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3068,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3069,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3070,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3071,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3072,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3073,
Lights,MSWB.8-DL.DL.13-L41B.L41B.7,3074,
Lights,MSWB.8-DL.DL.13-L41B.L41B.8,3044,
Lights,MSWB.8-DL.DL.13-L41B.L41B.8,3045,
Lights,MSWB.8-DL.DL.13-L41B.L41B.8,3130,
Lights,MSWB.8-DL.DL.13-L41B.L41B.9,3057,
Lights,MSWB.8-DL.DL.13-L41B.L41B.9,3078,
Lights,MSWB.8-DL.DL.13-L41B.L41B.9,3080,
Lights,MSWB.8-DL.DL.13-L41B.L41B.9,3061,
Lights,MSWB.8-DL.DL.13-L41B.L41B.9,3062,
Lights,MSWB.8-DL.DL.13-L41B.L41B.9,3063,
Lights,MSWB.8-DL.DL.13-L41B.L41B.11,3016A,
Lights,MSWB.8-DL.DL.13-L41B.L41B.11,3020,
Lights,MSWB.8-DL.DL.13-L41B.L41B.11,3021,
Lights,MSWB.8-DL.DL.13-L41B.L41B.11,3022,
Lights,MSWB.8-DL.DL.13-L41B.L41B.11,3023,
Lights,MSWB.8-DL.DL.13-L41B.L41B.12,3024,
Lights,MSWB.8-DL.DL.13-L41B.L41B.12,3025,
Lights,MSWB.8-DL.DL.13-L41B.L41B.15,3039,
Lights,MSWB.8-DL.DL.13-L41B.L41B.15,3040,
Lights,MSWB.8-DL.DL.13-L41B.L41B.15,3042,
Fan F-37,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.1,Roof,
Fan F-39B,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.1,Roof,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.2,3013,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.3,3013,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.4,3013,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.5,3015A,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.6,3015,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.8,3014,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.9,3014,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.10,3014,
Outlets Copier (??),MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.11,3014,
Outlets corr,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.12,3026,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.12,3046,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.13,3048,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.13,3048A,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.13,3049,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.14,3049,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.15,3050,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.16,3048A,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.16,3050,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.16,3076,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.17,3048A,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.17,3051,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.17,3052,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.18,3071,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.19,3070,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.20,3074,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.21,3073,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.22,3072,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.23,3076,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.23,3076B,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.23,3054,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.24,3076,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.25,3071,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.26,3068,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.27,3067,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.28,3054,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.28,3055,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.29,3055,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.30,3055A,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.30,3055B,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.30,3060,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.30,3066,3066 (Refrigerator)
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.31,3059,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.32,3066,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.33,3050,
Hand Dryer,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.34,3055A,
Hand Dryer,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.35,3055B,
Outlets,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.36,3050,3050 (Refrigerator)
Hand Dryer,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.37,3051,
Hand Dryer,MSWB.8-DL.DL.13-L41B.L41B.26-T1B.T1B.L1B.39,3052,
Lights,MSWB.8-DL.DL.14-L41.L41.2,3011,
Lights,MSWB.8-DL.DL.14-L41.L41.3,3010,
Lights,MSWB.8-DL.DL.14-L41.L41.4,3008,
Lights,MSWB.8-DL.DL.14-L41.L41.4,3009,
Lights,MSWB.8-DL.DL.14-L41.L41.4,3007A,
Lights Night Corr,MSWB.8-DL.DL.14-L41.L41.5,3109,
Lights Night Corr,MSWB.8-DL.DL.14-L41.L41.5,3106,
Lights Night Corr,MSWB.8-DL.DL.14-L41.L41.6,3109,
Lights Night Corr,MSWB.8-DL.DL.14-L41.L41.6,3106,
Lights,MSWB.8-DL.DL.14-L41.L41.6,3018,
Lights,MSWB.8-DL.DL.14-L41.L41.6,3019,
Lights,MSWB.8-DL.DL.14-L41.L41.7,3026,
Lights,MSWB.8-DL.DL.14-L41.L41.7,3028,
Lights,MSWB.8-DL.DL.14-L41.L41.8,3027,
Lights,MSWB.8-DL.DL.14-L41.L41.10,3025,
Lights,MSWB.8-DL.DL.14-L41.L41.11,3024,
Lights,MSWB.8-DL.DL.14-L41.L41.12,3114,
Lights,MSWB.8-DL.DL.14-L41.L41.13,3113,
Lights,MSWB.8-DL.DL.14-L41.L41.14,3112,
Lights,MSWB.8-DL.DL.14-L41.L41.15,3110,
Lights Night Corr,MSWB.8-DL.DL.14-L41.L41.16,3110,
Exterior Lights,MSWB.8-DL.DL.14-L41.L41.19,,
Timeclock TC-8,MSWB.8-DL.DL.14-L41.L41.19,Science Wing,
F-42,MSWB.8-DL.DL.14-L41.L41.21,,
F-42,MSWB.8-DL.DL.14-L41.L41.23,,
F-42,MSWB.8-DL.DL.14-L41.L41.25,,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.2,3025,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.3,3025,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.4,3025,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.5,3024,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.6,3024,
Contactor Control,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.6,3024,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.7,3024,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.8,3024,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.9,3024,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.10,3024,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.10,3025,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.11,3025,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.12,3024,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.13,3024,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.14,3020,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.15,3020,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.15,3023,
Outlets Water Cooler,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.16,3026,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.17,3021,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.17,3022,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.18,3018,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.18,3020,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.19,3019,
Hand Dryer,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.20,3017,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.21,3012,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.22,3012,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.23,3012,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.24,3011,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.25,3011,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.26,3011,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.27,3010,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.28,3010,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.29,3010,
Outlets,MSWB.8-DL.DL.14-L41.L41.27-T1.T1.L1.30,3016,
